station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,metadata
33229,2010-09-15,    0.0,0, 31.3,25, 18.0,25, 23.6,25, 46.6,26,100.0,26,""
33229,2010-09-16,    0.0,0, 28.1,25, 14.2,25, 24.3,25, 33.7,26, 79.1,26,""
33229,2010-09-17,    0.0,0, 26.6,25, 16.4,25, 14.7,25, 38.2,26, 71.3,26,""
33229,2010-09-18,    0.0,0, 25.1,25, 15.0,25, 17.7,25, 37.7,26, 70.4,26,""
33229,2010-09-19,    0.0,0, 26.2,25, 17.6,25, 13.4,25, 50.9,26, 86.0,26,""
33229,2010-09-20,    1.1,15, 21.5,25, 20.3,25,  8.5,25, 90.1,26, 97.0,26,""
33229,2010-09-21,   10.1,15, 22.9,25, 19.1,25,  6.3,25, 80.2,26,100.0,26,""
33229,2010-09-22,   12.4,0, 23.6,25, 20.7,25,  6.5,25, 81.4,26, 97.1,26,""
33229,2010-09-23,    5.0,0, 22.0,25, 18.6,25,  6.9,25, 79.5,26, 98.0,26,""
33229,2010-09-24,    7.0,0, 25.3,25, 18.6,25, 11.2,25, 65.1,26, 98.0,26,""
33229,2010-09-25,    3.1,15, 22.9,25, 19.6,25,  6.9,25, 80.6,26, 98.7,26,""
33229,2010-09-26,   21.9,15, 25.4,25, 17.0,25, 14.8,25, 68.5,26,100.0,26,""
33229,2010-09-27,    0.0,0, 28.0,25, 18.2,25, 19.0,25, 63.0,26,100.0,26,""
33229,2010-09-28,    0.0,0, 28.9,25, 20.7,25, 13.5,25, 63.5,26,100.0,26,""
33229,2010-09-29,    7.0,0, 29.3,25, 21.5,25, 16.3,25, 63.3,26,100.0,26,""
33229,2010-09-30,    0.8,0, 26.3,25, 15.8,25, 24.3,25, 35.7,26, 68.0,26,""
33229,2010-10-01,    0.0,0, 25.4,25, 18.2,25, 21.2,25, 53.7,26, 83.3,26,""
33229,2010-10-02,    0.0,0, 26.3,25, 17.1,25, 21.5,25, 50.0,26, 87.7,26,""
33229,2010-10-03,    0.0,0, 27.7,25, 17.6,25, 24.1,25, 51.2,26, 94.5,26,""
33229,2010-10-04,    0.0,0, 28.7,25, 17.6,25, 22.7,25, 53.9,26,100.0,26,""
33229,2010-10-05,    0.0,0, 30.9,25, 19.0,25, 25.2,25, 50.1,26,100.0,26,""
33229,2010-10-06,    0.0,0, 29.1,25, 20.7,25, 22.7,25, 56.6,26, 93.4,26,""
33229,2010-10-07,    0.0,0, 29.4,25, 20.1,25, 23.6,25, 54.7,26, 95.3,26,""
33229,2010-10-08,    0.0,0, 26.6,25, 19.1,25, 11.7,25, 65.8,26,100.0,26,""
33229,2010-10-09,    0.0,0, 27.2,25, 20.1,25, 18.2,25, 59.6,26, 91.4,26,""
33229,2010-10-10,    3.4,0, 26.6,25, 18.4,25, 13.5,25, 49.1,26, 80.8,26,""
33229,2010-10-11,    0.0,0, 26.6,25, 20.0,25, 13.4,25, 62.0,26, 92.4,26,""
33229,2010-10-12,    7.6,0, 23.9,25, 19.9,25,  8.3,25, 79.3,26,100.0,26,""
33229,2010-10-13,    7.0,0, 25.9,25, 18.7,25, 14.2,25, 65.3,26,100.0,26,""
33229,2010-10-14,    0.0,0, 27.5,25, 18.2,25, 18.9,25, 55.3,26, 97.2,26,""
33229,2010-10-15,    0.0,0, 25.9,25, 21.5,25, 10.0,25, 69.1,26, 90.1,26,""
33229,2010-10-16,   19.0,0, 24.6,25, 16.4,25, 26.9,25, 27.5,26, 45.6,26,""
33229,2010-10-17,    0.0,0, 24.4,25, 10.8,25, 28.4,25, 31.7,26, 74.9,26,""
33229,2010-10-18,    0.0,0, 25.6,25, 10.8,25, 28.3,25, 36.9,26, 93.5,26,""
33229,2010-10-19,    0.0,0, 27.2,25, 12.8,25, 26.1,25, 44.9,26,100.0,26,""
33229,2010-10-20,    0.0,0, 26.8,25, 17.4,25, 18.2,25, 52.2,26, 92.6,26,""
33229,2010-10-21,    0.0,0, 23.1,25, 18.1,25,  8.3,25, 70.1,26, 95.4,26,""
33229,2010-10-22,    0.0,0, 26.5,25, 16.5,25, 23.5,25, 54.3,26,100.0,26,""
33229,2010-10-23,    0.0,0, 27.2,25, 16.3,25, 25.6,25, 51.0,26, 99.3,26,""
33229,2010-10-24,    0.0,0, 28.4,25, 17.2,25, 22.8,25, 54.3,26,100.0,26,""
33229,2010-10-25,    0.0,0, 29.7,25, 17.9,25, 26.3,25, 51.1,26,100.0,26,""
33229,2010-10-26,    0.0,0, 29.6,25, 18.2,25, 24.9,25, 54.3,26,100.0,26,""
33229,2010-10-27,    0.0,0, 29.1,25, 19.7,25, 20.7,25, 56.1,26, 98.5,26,""
33229,2010-10-28,    0.0,0, 29.9,25, 18.9,25, 26.6,25, 51.0,26, 98.5,26,""
33229,2010-10-29,    0.0,0, 28.3,25, 18.0,25, 24.8,25, 49.9,26, 93.1,26,""
33229,2010-10-30,    0.0,0, 28.6,25, 17.9,25, 26.4,25, 49.3,26, 94.2,26,""
33229,2010-10-31,    0.0,0, 27.9,25, 17.1,25, 15.1,25, 50.8,26, 98.0,26,""
33229,2010-11-01,    0.0,0, 28.1,25, 19.8,25, 11.9,25, 57.9,26, 95.3,26,""
33229,2010-11-02,   38.0,0, 29.2,25, 18.1,25, 20.3,25, 45.2,26, 88.2,26,""
33229,2010-11-03,    0.0,0, 28.7,25, 17.8,25, 16.5,25, 33.0,26, 63.8,26,""
33229,2010-11-04,    4.0,15, 23.4,25, 18.9,25,  7.3,25, 72.3,26, 95.3,26,""
33229,2010-11-05,    6.4,15, 27.9,25, 17.5,25, 24.8,25, 53.0,26, 99.6,26,""
33229,2010-11-06,    0.0,0, 28.6,25, 17.8,25, 26.9,25, 52.1,26,100.0,26,""
33229,2010-11-07,    0.0,0, 27.8,25, 18.8,25, 19.9,25, 56.5,26, 97.3,26,""
33229,2010-11-08,    0.0,0, 27.2,25, 20.4,25, 12.3,25, 61.3,26, 92.3,26,""
33229,2010-11-09,    4.0,0, 26.0,25, 20.4,25,  8.7,25, 71.4,26,100.0,26,""
33229,2010-11-10,    2.6,0, 27.8,25, 21.1,25, 17.3,25, 62.9,26, 94.0,26,""
33229,2010-11-11,    0.0,0, 28.9,25, 19.5,25, 18.5,25, 56.8,26, 99.7,26,""
33229,2010-11-12,    0.0,0, 28.2,25, 21.7,25, 12.2,25, 63.3,26, 93.3,26,""
33229,2010-11-13,    0.0,0, 28.3,25, 21.4,25, 17.5,25, 61.9,26, 93.4,26,""
33229,2010-11-14,    0.0,0, 29.3,25, 19.8,25, 18.5,25, 56.7,26,100.0,26,""
33229,2010-11-15,    2.2,15, 27.9,25, 21.0,25, 13.4,25, 59.6,26, 90.1,26,""
33229,2010-11-16,    4.0,15, 27.6,25, 20.2,25, 11.9,25, 64.7,26,100.0,26,""
33229,2010-11-17,   13.4,15, 29.6,25, 18.3,25, 17.8,25, 53.3,26,100.0,26,""
33229,2010-11-18,    1.0,0, 26.6,25, 22.2,25, 13.8,25, 66.3,26, 86.3,26,""
33229,2010-11-19,    1.6,0, 27.1,25, 20.5,25, 15.2,25, 66.1,26, 98.3,26,""
33229,2010-11-20,   26.6,0, 23.1,25, 20.9,25,  7.2,25, 87.1,26, 99.6,26,""
33229,2010-11-21,   39.8,0, 24.6,25, 20.1,25,  7.7,25, 74.4,26, 97.8,26,""
33229,2010-11-22,   10.0,0, 27.5,25, 19.7,25, 13.2,25, 55.3,26, 88.5,26,""
33229,2010-11-23,    0.0,0, 25.9,25, 20.9,25, 10.7,25, 67.4,26, 91.1,26,""
33229,2010-11-24,    5.6,0, 28.2,25, 19.6,25, 21.6,25, 53.4,26, 89.5,26,""
33229,2010-11-25,    0.0,0, 27.3,25, 20.1,25, 19.5,25, 58.4,26, 90.2,26,""
33229,2010-11-26,    0.0,0, 27.7,25, 19.1,25, 21.5,25, 53.6,26, 90.0,26,""
33229,2010-11-27,    0.0,0, 28.3,25, 19.1,25, 24.5,25, 54.1,26, 94.1,26,""
33229,2010-11-28,    0.0,0, 27.5,25, 20.3,25, 16.4,25, 58.0,26, 89.5,26,""
33229,2010-11-29,    2.1,15, 26.4,25, 20.4,25, 14.3,25, 69.2,26, 99.3,26,""
33229,2010-11-30,    2.9,15, 25.2,25, 21.5,25,  7.6,25, 74.9,26, 93.6,26,""
33229,2010-12-01,   27.0,0, 28.3,25, 20.2,25, 14.4,25, 62.1,26,100.0,26,""
33229,2010-12-02,    0.0,0, 28.0,25, 21.2,25, 10.3,25, 71.2,26,100.0,26,""
33229,2010-12-03,   44.6,0, 24.2,25, 21.7,25,  7.4,25, 83.5,26, 97.1,26,""
33229,2010-12-04,   72.0,0, 30.4,25, 20.3,25, 16.7,25, 58.5,26,100.0,26,""
33229,2010-12-05,    0.0,0, 31.8,25, 21.6,25, 25.3,25, 55.1,26,100.0,26,""
33229,2010-12-06,    2.8,0, 30.7,25, 23.0,25, 20.3,25, 65.0,26,100.0,26,""
33229,2010-12-07,    0.0,0, 30.3,25, 22.1,25, 22.7,25, 61.6,26,100.0,26,""
33229,2010-12-08,    0.0,0, 30.8,25, 22.8,25, 19.1,25, 61.0,26, 97.7,26,""
33229,2010-12-09,    0.0,0, 30.0,25, 22.9,25, 20.1,25, 63.6,26, 96.7,26,""
33229,2010-12-10,    0.0,0, 29.7,25, 22.8,25, 17.6,25, 62.3,26, 93.7,26,""
33229,2010-12-11,    0.0,0, 31.6,25, 23.2,25, 19.7,25, 57.9,26, 94.6,26,""
33229,2010-12-12,   16.8,0, 29.7,25, 23.2,25, 13.8,25, 70.5,26,100.0,26,""
33229,2010-12-13,    9.0,0, 31.6,25, 23.2,25, 24.8,25, 58.3,26, 95.3,26,""
33229,2010-12-14,    0.0,0, 31.7,25, 23.2,25, 26.6,25, 55.0,26, 90.4,26,""
33229,2010-12-15,    0.0,0, 31.7,25, 22.0,25, 26.7,25, 56.0,26, 99.1,26,""
33229,2010-12-16,    0.0,0, 32.0,25, 22.1,25, 25.0,25, 54.9,26, 98.2,26,""
33229,2010-12-17,    0.0,0, 33.0,25, 23.1,25, 19.1,25, 55.5,26, 98.7,26,""
33229,2010-12-18,    0.0,0, 34.7,25, 25.2,25, 15.8,25, 53.2,26, 91.7,26,""
33229,2010-12-19,   13.0,0, 30.9,25, 23.5,25,  7.3,25, 69.6,26,100.0,26,""
33229,2010-12-20,   21.0,0, 29.1,25, 22.2,25, 14.0,25, 59.8,26, 90.1,26,""
33229,2010-12-21,    0.0,0, 27.0,25, 21.1,25, 16.9,25, 44.9,26, 64.0,26,""
33229,2010-12-22,   12.4,0, 26.8,25, 21.8,25,  7.2,25, 75.5,26,100.0,26,""
33229,2010-12-23,    5.0,0, 29.2,25, 22.2,25, 11.4,25, 69.8,26,100.0,26,""
33229,2010-12-24,    0.2,0, 29.1,25, 24.1,25,  8.2,25, 68.3,26, 91.6,26,""
33229,2010-12-25,   18.0,0, 26.8,25, 24.1,25,  7.3,25, 86.3,26,100.0,26,""
33229,2010-12-26,  136.8,0, 29.2,25, 23.7,25,  7.6,25, 76.0,26,100.0,26,""
33229,2010-12-27,   18.6,0, 29.6,25, 24.4,25,  8.3,25, 76.9,26,100.0,26,""
33229,2010-12-28,   86.2,0, 25.2,25, 22.8,25,  7.4,25, 85.5,26, 98.8,26,""
33229,2010-12-29,    2.8,0, 25.8,25, 21.9,25,  8.3,25, 77.1,26, 97.5,26,""
33229,2010-12-30,    8.0,0, 29.7,25, 22.4,25, 13.3,25, 63.1,26, 97.1,26,""
33229,2010-12-31,    0.0,0, 30.2,25, 23.3,25, 25.8,25, 55.9,26, 83.9,26,""
33229,2011-01-01,    0.0,0, 31.2,25, 20.4,25, 27.1,25, 53.0,26,100.0,26,""
33229,2011-01-02,    0.0,0, 31.6,25, 24.5,25, 23.9,25, 61.7,26, 93.4,26,""
33229,2011-01-03,    0.0,0, 30.4,25, 24.0,25, 24.8,25, 62.9,26, 91.5,26,""
33229,2011-01-04,    0.0,0, 31.1,25, 22.8,25, 25.8,25, 58.2,26, 94.8,26,""
33229,2011-01-05,    0.0,0, 30.7,25, 22.8,25, 24.3,25, 60.7,26, 96.6,26,""
33229,2011-01-06,   27.0,0, 28.1,25, 22.4,25, 23.3,25, 71.8,26,100.0,26,""
33229,2011-01-07,   20.4,0, 28.9,25, 20.5,25, 22.1,25, 56.0,26, 92.5,26,""
33229,2011-01-08,    2.6,0, 29.7,25, 19.9,25, 21.5,25, 55.2,26, 99.0,26,""
33229,2011-01-09,    0.0,0, 30.6,25, 22.3,25, 25.4,25, 55.1,26, 89.9,26,""
33229,2011-01-10,    0.0,0, 29.1,25, 22.0,25, 22.7,25, 65.0,26, 99.1,26,""
33229,2011-01-11,    2.4,0, 31.5,25, 22.9,25, 21.9,25, 59.3,26, 98.2,26,""
33229,2011-01-12,    0.0,0, 32.9,25, 24.8,25, 14.8,25, 57.4,26, 91.7,26,""
33229,2011-01-13,    9.6,0, 31.0,25, 25.3,25, 21.2,25, 59.4,26, 82.8,26,""
33229,2011-01-14,    0.0,0, 31.3,25, 23.4,25, 22.6,25, 53.8,26, 85.5,26,""
33229,2011-01-15,    0.0,0, 30.7,25, 22.9,25, 15.7,25, 55.7,26, 88.1,26,""
33229,2011-01-16,    0.0,0, 30.4,25, 22.5,25, 17.0,25, 50.9,26, 81.1,26,""
33229,2011-01-17,    0.0,0, 33.8,25, 20.5,25, 27.9,25, 47.0,26,100.0,26,""
33229,2011-01-18,    0.0,0, 33.9,25, 23.7,25, 18.4,25, 51.6,26, 93.2,26,""
33229,2011-01-19,    0.0,0, 33.0,25, 23.5,25, 22.0,25, 55.1,26, 95.7,26,""
33229,2011-01-20,    0.0,0, 32.0,25, 23.4,25, 21.5,25, 60.1,26, 99.4,26,""
33229,2011-01-21,    5.8,0, 30.9,25, 23.7,25, 24.3,25, 56.9,26, 86.7,26,""
33229,2011-01-22,    0.0,0, 30.2,25, 21.9,25, 26.6,25, 50.6,26, 82.6,26,""
33229,2011-01-23,    0.0,0, 30.7,25, 20.4,25, 27.2,25, 47.1,26, 86.8,26,""
33229,2011-01-24,    0.0,0, 31.1,25, 20.2,25, 28.9,25, 44.3,26, 84.5,26,""
33229,2011-01-25,    0.0,0, 32.4,25, 20.4,25, 28.2,25, 49.8,26,100.0,26,""
33229,2011-01-26,    0.0,0, 31.7,25, 22.5,25, 27.3,25, 48.1,26, 82.6,26,""
33229,2011-01-27,    0.0,0, 32.0,25, 21.9,25, 24.5,25, 50.7,26, 91.7,26,""
33229,2011-01-28,    0.0,0, 32.4,25, 22.0,25, 27.2,25, 47.3,26, 87.0,26,""
33229,2011-01-29,    0.0,0, 31.8,25, 23.3,25, 17.7,25, 51.3,26, 84.3,26,""
33229,2011-01-30,    0.0,0, 30.4,25, 22.7,25, 15.8,25, 55.1,26, 86.7,26,""
33229,2011-01-31,   14.0,0, 30.2,25, 24.0,25, 14.3,25, 70.6,26,100.0,26,""
33229,2011-02-01,    6.2,15, 31.7,25, 24.9,25, 21.6,25, 63.1,26, 93.7,26,""
33229,2011-02-02,    1.8,15, 31.4,25, 25.6,25, 10.2,25, 67.0,26, 93.8,26,""
33229,2011-02-03,   10.8,0, 30.8,25, 25.9,25, 14.0,25, 67.3,26, 89.5,26,""
33229,2011-02-04,    0.0,0, 32.3,25, 24.4,25, 26.2,25, 57.3,26, 90.7,26,""
33229,2011-02-05,    0.5,15, 30.9,25, 24.2,25, 16.7,25, 69.6,26,100.0,26,""
33229,2011-02-06,    9.9,15, 33.0,25, 24.2,25, 21.6,25, 59.4,26, 99.0,26,""
33229,2011-02-07,    0.0,0, 33.2,25, 24.8,25, 24.6,25, 60.0,26, 97.5,26,""
33229,2011-02-08,    8.4,15, 32.5,25, 24.4,25, 21.0,25, 56.4,26, 90.3,26,""
33229,2011-02-09,    0.0,15, 31.1,25, 23.2,25, 12.2,25, 59.8,26, 95.0,26,""
33229,2011-02-10,    0.0,0, 30.9,25, 23.0,25, 22.0,25, 55.7,26, 88.7,26,""
33229,2011-02-11,    0.0,0, 30.9,25, 22.0,25, 24.5,25, 51.3,26, 86.7,26,""
33229,2011-02-12,    0.0,0, 31.3,25, 20.5,25, 26.8,25, 50.1,26, 95.0,26,""
33229,2011-02-13,    0.0,0, 32.4,25, 22.8,25, 24.7,25, 54.5,26, 95.5,26,""
33229,2011-02-14,    6.6,0, 31.0,25, 23.3,25, 21.0,25, 57.4,26, 90.2,26,""
33229,2011-02-15,    6.8,0, 29.4,25, 22.9,25, 16.5,25, 64.4,26, 94.6,26,""
33229,2011-02-16,    1.2,0, 31.4,25, 22.4,25, 25.9,25, 55.5,26, 94.2,26,""
33229,2011-02-17,    0.0,0, 32.0,25, 22.6,25, 25.1,25, 55.1,26, 95.6,26,""
33229,2011-02-18,    0.0,0, 32.1,25, 23.1,25, 20.7,25, 55.0,26, 93.1,26,""
33229,2011-02-19,    0.0,0, 31.5,25, 24.0,25, 20.5,25, 64.9,26,100.0,26,""
33229,2011-02-20,    0.0,0, 33.2,25, 24.3,25, 24.1,25, 58.6,26, 98.1,26,""
33229,2011-02-21,    0.0,0, 34.8,25, 23.7,25, 24.4,25, 51.1,26, 96.9,26,""
33229,2011-02-22,   10.8,0, 30.9,25, 22.7,25, 16.0,25, 61.1,26, 99.0,26,""
33229,2011-02-23,    3.4,0, 29.8,25, 21.7,25, 24.1,25, 48.4,26, 78.2,26,""
33229,2011-02-24,    0.0,0, 29.9,25, 20.4,25, 25.3,25, 48.8,26, 86.0,26,""
33229,2011-02-25,    0.0,0, 30.1,25, 20.5,25, 24.7,25, 52.7,26, 93.3,26,""
33229,2011-02-26,    0.0,0, 30.7,25, 20.6,25, 25.4,25, 51.9,26, 94.4,26,""
33229,2011-02-27,    0.0,0, 30.8,25, 20.7,25, 25.9,25, 50.9,26, 92.6,26,""
33229,2011-02-28,    0.0,0, 32.1,25, 21.1,25, 19.5,25, 52.3,26,100.0,26,""
33229,2011-03-01,    0.0,0, 31.7,25, 22.5,25, 20.7,25, 60.3,26,100.0,26,""
33229,2011-03-02,    0.0,0, 31.2,25, 24.8,25, 15.8,25, 67.1,26, 97.5,26,""
33229,2011-03-03,    8.8,0, 30.8,25, 23.0,25, 16.9,25, 66.0,26,100.0,26,""
33229,2011-03-04,   28.0,15, 32.2,25, 23.8,25, 11.5,25, 64.3,26,100.0,26,""
33229,2011-03-05,   32.0,15, 32.5,25, 24.2,25, 17.9,25, 65.2,26,100.0,26,""
33229,2011-03-06,   17.0,0, 26.3,25, 21.6,25,  8.6,25, 72.5,26, 96.2,26,""
33229,2011-03-07,    0.0,0, 29.2,25, 21.0,25, 22.1,25, 50.1,26, 81.7,26,""
33229,2011-03-08,    0.0,0, 29.4,25, 20.3,25, 19.6,25, 51.7,26, 89.0,26,""
33229,2011-03-09,    0.0,0, 29.4,25, 20.2,25, 22.8,25, 54.7,26, 94.7,26,""
33229,2011-03-10,    1.4,15, 29.7,25, 20.2,25, 22.1,25, 56.4,26, 99.3,26,""
33229,2011-03-11,    0.3,15, 29.4,25, 21.5,25, 16.4,25, 63.9,26,100.0,26,""
33229,2011-03-12,    6.3,15, 26.5,25, 22.5,25,  9.5,25, 80.3,26,100.0,26,""
33229,2011-03-13,   20.1,15, 28.1,25, 22.3,25,  9.9,25, 70.0,26, 98.8,26,""
33229,2011-03-14,   54.0,0, 28.0,25, 21.5,25, 11.9,25, 70.9,26,100.0,26,""
33229,2011-03-15,   10.0,0, 30.2,25, 22.5,25, 12.1,25, 66.2,26,100.0,26,""
33229,2011-03-16,    0.0,0, 30.5,25, 23.3,25, 21.3,25, 63.7,26, 97.2,26,""
33229,2011-03-17,    2.0,0, 29.9,25, 23.6,25, 21.6,25, 64.7,26, 93.8,26,""
33229,2011-03-18,    0.0,0, 28.7,25, 23.2,25,  9.3,25, 66.6,26, 92.2,26,""
33229,2011-03-19,    8.0,0, 30.2,25, 22.8,25, 10.8,25, 65.9,26,100.0,26,""
33229,2011-03-20,  104.4,0, 31.7,25, 23.0,25, 14.1,25, 62.7,26,100.0,26,""
33229,2011-03-21,   14.0,0, 33.8,25, 24.3,25, 16.3,25, 56.5,26, 97.8,26,""
33229,2011-03-22,    2.2,0, 35.1,25, 24.3,25, 23.1,25, 53.8,26,100.0,26,""
33229,2011-03-23,    0.0,0, 33.8,25, 22.6,25, 23.8,25, 44.7,26, 85.7,26,""
33229,2011-03-24,    0.0,0, 33.5,25, 22.2,25, 22.8,25, 54.3,26,100.0,26,""
33229,2011-03-25,    0.0,0, 27.1,25, 23.9,25, 14.5,25, 77.8,26, 94.1,26,""
33229,2011-03-26,   14.4,0, 29.3,25, 20.9,25, 20.9,25, 49.1,26, 81.0,26,""
33229,2011-03-27,    0.0,0, 28.8,25, 20.9,25, 17.3,25, 57.3,26, 91.9,26,""
33229,2011-03-28,    0.0,0, 26.7,25, 22.2,25,  8.4,25, 64.8,26, 84.9,26,""
33229,2011-03-29,    0.0,0, 26.8,25, 21.5,25,  6.0,25, 65.9,26, 90.5,26,""
33229,2011-03-30,    0.0,0, 26.1,25, 21.1,25,  5.8,25, 74.2,26,100.0,26,""
33229,2011-03-31,   20.5,0, 23.8,25, 20.2,25,  5.9,25, 82.1,26,100.0,26,""
33229,2011-04-01,    4.2,0, 27.3,25, 20.9,25, 12.2,25, 68.4,26,100.0,26,""
33229,2011-04-02,    1.8,15, 24.6,25, 21.0,25,  9.7,25, 76.0,26, 94.5,26,""
33229,2011-04-03,    3.7,15, 26.7,25, 20.5,25,  5.9,25, 66.2,26, 96.2,26,""
33229,2011-04-04,    0.2,15, 27.5,25, 20.1,25, 20.1,25, 53.1,26, 82.9,26,""
33229,2011-04-05,    0.0,0, 27.9,25, 18.5,25, 20.7,25, 51.4,26, 90.7,26,""
33229,2011-04-06,    0.0,0, 26.7,25, 19.1,25, 18.3,25, 57.4,26, 91.0,26,""
33229,2011-04-07,    0.0,0, 25.9,25, 18.3,25, 16.8,25, 59.6,26, 94.7,26,""
33229,2011-04-08,    0.0,0, 27.8,25, 17.9,25, 21.0,25, 53.5,26, 97.6,26,""
33229,2011-04-09,    0.0,0, 27.0,25, 18.8,25, 19.4,25, 57.5,26, 94.5,26,""
33229,2011-04-10,    4.6,0, 27.8,25, 17.5,25, 21.2,25, 54.1,26,100.0,26,""
33229,2011-04-11,    0.0,0, 29.0,25, 16.0,25, 21.2,25, 54.2,26,100.0,26,""
33229,2011-04-12,    0.0,0, 29.3,25, 18.1,25, 19.9,25, 56.4,26,100.0,26,""
33229,2011-04-13,    0.0,0, 29.3,25, 18.1,25, 20.4,25, 58.4,26,100.0,26,""
33229,2011-04-14,    0.0,0, 29.3,25, 17.9,25, 20.5,25, 60.4,26,100.0,26,""
33229,2011-04-15,    0.0,0, 29.2,25, 17.7,25, 20.6,25, 60.0,26,100.0,26,""
33229,2011-04-16,    0.0,0, 27.0,25, 17.1,25, 17.4,25, 48.0,26, 87.7,26,""
33229,2011-04-17,    0.0,0, 27.6,25, 16.9,25, 17.3,25, 54.2,26,100.0,26,""
33229,2011-04-18,    7.4,0, 24.0,25, 19.4,25, 10.8,25, 78.4,26,100.0,26,""
33229,2011-04-19,   28.0,0, 27.0,25, 16.5,25, 16.9,25, 61.7,26,100.0,26,""
33229,2011-04-20,    0.0,0, 26.5,25, 18.3,25, 11.8,25, 64.1,26,100.0,26,""
33229,2011-04-21,    1.0,0, 29.0,25, 20.0,25, 19.5,25, 53.7,26, 92.0,26,""
33229,2011-04-22,    0.0,0, 29.7,25, 18.5,25, 20.0,25, 57.1,26,100.0,26,""
33229,2011-04-23,    0.0,0, 29.1,25, 18.6,25, 19.6,25, 58.1,26,100.0,26,""
33229,2011-04-24,    0.0,0, 27.8,25, 19.3,25, 18.2,25, 58.6,26, 97.9,26,""
33229,2011-04-25,    0.0,0, 27.7,25, 18.2,25, 17.4,25, 56.0,26, 99.6,26,""
33229,2011-04-26,    0.0,0, 27.0,25, 17.6,25, 18.0,25, 55.5,26, 98.4,26,""
33229,2011-04-27,    0.0,0, 26.2,25, 18.5,25, 17.5,25, 55.3,26, 88.3,26,""
33229,2011-04-28,    0.0,0, 23.1,25, 16.6,25, 10.9,25, 61.9,26, 92.7,26,""
33229,2011-04-29,    0.0,0, 26.8,25, 15.3,25, 19.0,25, 50.2,26,100.0,26,""
33229,2011-04-30,    0.0,0, 26.4,25, 13.8,25, 19.1,25, 51.1,26,100.0,26,""
33229,2011-05-01,    0.0,0, 26.9,25, 14.8,25, 19.1,25, 54.2,26,100.0,26,""
33229,2011-05-02,    0.0,0, 28.2,25, 13.8,25, 19.2,25, 50.7,26,100.0,26,""
33229,2011-05-03,    0.0,0, 28.0,25, 14.9,25, 17.6,25, 55.3,26,100.0,26,""
33229,2011-05-04,    0.0,0, 26.1,25, 14.4,25, 18.4,25, 48.2,26, 99.4,26,""
33229,2011-05-05,    0.0,0, 26.4,25, 11.3,25, 19.7,25, 37.5,26, 96.4,26,""
33229,2011-05-06,    0.0,0, 25.1,25, 13.4,25, 11.2,25, 45.5,26, 94.4,26,""
33229,2011-05-07,    0.0,0, 26.0,25, 14.5,25, 17.6,25, 51.8,26,100.0,26,""
33229,2011-05-08,    0.0,0, 25.3,25, 14.1,25, 10.8,25, 55.5,26,100.0,26,""
33229,2011-05-09,   12.4,0, 20.3,25, 18.0,25,  7.2,25, 83.6,26, 96.5,26,""
33229,2011-05-10,    2.0,0, 23.9,25, 12.7,25, 19.0,25, 46.9,26, 94.7,26,""
33229,2011-05-11,    0.0,0, 23.0,25,  7.0,25, 19.4,25, 40.9,26,100.0,26,""
33229,2011-05-12,    0.0,0, 22.8,25,  5.9,25, 19.1,25, 37.5,26,100.0,26,""
33229,2011-05-13,    0.0,0, 23.5,25,  7.1,25, 19.1,25, 40.8,26,100.0,26,""
33229,2011-05-14,    0.0,0, 23.7,25,  8.0,25, 16.5,25, 42.3,26,100.0,26,""
33229,2011-05-15,    0.0,0, 21.4,25,  7.6,25, 11.4,25, 37.7,26, 92.0,26,""
33229,2011-05-16,    0.0,0, 24.3,25, 13.3,25, 18.0,25, 47.1,26, 93.7,26,""
33229,2011-05-17,    0.0,0, 24.4,25, 14.0,25, 18.3,25, 49.1,26, 93.9,26,""
33229,2011-05-18,    0.0,0, 24.0,25, 14.2,25, 15.9,25, 55.0,26,100.0,26,""
33229,2011-05-19,    0.0,0, 24.5,25, 14.6,25, 15.1,25, 56.0,26,100.0,26,""
33229,2011-05-20,    0.0,0, 24.9,25, 17.2,25, 14.1,25, 63.5,26,100.0,26,""
33229,2011-05-21,    0.0,0, 25.3,25, 17.4,25, 15.5,25, 63.9,26,100.0,26,""
33229,2011-05-22,    0.0,0, 25.6,25, 16.4,25, 12.4,25, 66.1,26,100.0,26,""
33229,2011-05-23,   17.2,0, 24.2,25, 18.5,25,  5.6,25, 76.8,26,100.0,26,""
33229,2011-05-24,    5.4,0, 23.7,25, 17.2,25, 16.2,25, 46.8,26, 69.9,26,""
33229,2011-05-25,    0.0,0, 20.1,25,  8.6,25, 18.0,25, 39.5,26, 83.3,26,""
33229,2011-05-26,    0.0,0, 22.0,25,  6.7,25, 18.0,25, 38.6,26,100.0,26,""
33229,2011-05-27,    0.0,0, 21.9,25,  6.5,25, 17.5,25, 38.1,26,100.0,26,""
33229,2011-05-28,    0.0,0, 23.4,25,  6.6,25, 17.2,25, 39.3,26,100.0,26,""
33229,2011-05-29,    0.0,0, 23.9,25, 11.1,25, 15.0,25, 56.3,26,100.0,26,""
33229,2011-05-30,    0.0,0, 24.5,25, 11.1,25, 16.2,25, 55.6,26,100.0,26,""
33229,2011-05-31,    0.0,0, 22.9,25,  8.0,25, 16.6,25, 37.3,26, 97.0,26,""
