"","RFID","Weight","Date","Location","cattle_id"
"413","964 001026898213",269.08,2021-08-21 05:13:22,"LaEmilia",NA
"414","964 001026898238",307.78,2021-08-21 05:13:35,"LaEmilia",NA
"415","964 001026898223",324.57,2021-08-21 05:13:43,"LaEmilia",NA
"416","964 001026898236",342.15,2021-08-21 06:36:57,"LaEmilia",NA
"417","964 001026898250",302.91,2021-08-21 06:36:57,"LaEmilia",NA
"418","964 001026898208",250.03,2021-08-21 06:36:57,"LaEmilia",NA
"419","964 001026898255",220.68,2021-08-21 06:37:46,"LaEmilia",NA
"420","964 001026898219",412,2021-08-21 06:40:00,"LaEmilia",NA
"421","964 001026898204",330.63,2021-08-21 06:40:06,"LaEmilia",NA
"422","964 001026898200",280.49,2021-08-21 06:48:14,"LaEmilia",NA
"423","964 001026898232",299.27,2021-08-21 21:53:44,"LaEmilia",NA
"424","964 001026898209",353.71,2021-08-21 21:53:44,"LaEmilia",NA
"425","964 001026898207",302.66,2021-08-21 21:53:44,"LaEmilia",NA
"426","964 001026898206",230.12,2021-08-21 22:37:38,"LaEmilia",NA
"427","964 001026898222",308.56,2021-08-22 01:16:07,"LaEmilia",NA
"428","964 001026898211",235.34,2021-08-22 01:16:15,"LaEmilia",NA
"429","964 001026898218",463.83,2021-08-22 01:16:15,"LaEmilia",NA
