,RFID,Date,Weight,stationname
509,942 000007036668,21-12-18 0:00,508,Belmont
510,942 000007036668,28-02-19 0:00,568,Belmont
511,942 000007036668,02-04-19 0:00,542,Belmont
512,942 000007036668,24-05-19 0:00,572,Belmont
513,942 000007036668,28-08-19 0:00,564,Belmont
514,942 000007036668,24-03-20 0:00,544,Belmont
515,942 000007037304,09-03-18 0:00,580,Belmont
516,942 000007037304,21-05-18 0:00,630,Belmont
517,942 000007037304,14-08-18 0:00,616,Belmont
518,942 000007037304,19-12-18 0:00,502,Belmont
519,942 000007037304,01-03-19 0:00,528,Belmont
520,942 000007037304,24-05-19 0:00,554,Belmont
521,942 000007037304,26-08-19 0:00,610,Belmont
522,942 000007037304,11-11-19 0:00,481,Belmont
523,942 000007037304,24-03-20 0:00,558,Belmont
524,942 000007037805,06-03-18 0:00,560,Belmont
525,942 000007037805,05-04-18 0:00,580,Belmont
526,942 000007037805,22-05-18 0:00,592,Belmont
527,942 000007037805,14-08-18 0:00,628,Belmont
528,942 000007038016,06-04-20 0:00,514,Belmont
529,942 000007038084,07-03-18 0:00,528,Belmont
530,942 000007038084,23-05-18 0:00,548,Belmont
531,942 000007038084,14-08-18 0:00,574,Belmont
532,942 000007038084,06-11-18 0:00,536,Belmont
533,942 000007038084,20-11-18 0:00,574,Belmont
534,942 000007038084,18-12-18 0:00,473,Belmont
535,942 000007038084,28-02-19 0:00,584,Belmont
